name,symbol,price,day,time,date,minute
CI Global Real Asset Private Pool ETF,CGRA,0.0036,Friday,10:29,20200925,1029
Canarc Res J,CCM,2.0,Friday,10:29,20200925,1029
Ishares 1-5 Yr Ladder Govt Bond ETF,CLF,5.76,Friday,10:29,20200925,1029
Cronos Group Inc,CRON,5.07,Friday,10:29,20200925,1029
Champion Iron Limited,CIA,5.34,Friday,10:29,20200925,1029
Cenovus Energy Inc,CVE,3.93,Friday,10:29,20200925,1029
Celestica Inc Sv,CLS,6.92,Friday,10:29,20200925,1029
Ishares Global Monthly Dividend ETF,CYH,4.095,Friday,10:29,20200925,1029
Just Energy Group Inc,JE,0.583,Friday,10:29,20200925,1029
Crescent Point Energy Corp,CPG,1.25,Friday,10:29,20200925,1029
Lithium Americas Corp,LAC,7.87,Friday,10:29,20200925,1029
Obsidian Energy Ltd,OBE,0.163,Friday,10:29,20200925,1029
Ovintiv Inc,OVV,8.64,Friday,10:29,20200925,1029
Organigram Holdings Inc,OGI,1.06,Friday,10:29,20200925,1029
Quarterhill Inc,QTRH,1.2,Friday,10:29,20200925,1029
Keyera Corp,KEY,11.49,Friday,10:29,20200925,1029
Excelsior Mining Corp,MIN,3.7632,Friday,10:29,20200925,1029
Evolve Global Healthcare Enhance Yld ETF,LIFE,3.94,Friday,10:29,20200925,1029
Magna International Inc,MG,3.83,Friday,10:29,20200925,1029
Mullen Group Ltd,MTL,1.49,Friday,10:29,20200925,1029
Methanex Corp,MX,13.33,Friday,10:29,20200925,1029
Mcewen Mining Inc,MUX,0.995,Friday,10:29,20200925,1029
Osisko Gold Royalties Ltd,OR,11.59,Friday,10:29,20200925,1029
Mackenzie Max Dvrs US Index ETF,MUS,12.54,Friday,10:29,20200925,1029
Medicenna Therapeutics Corp,MDNA,3.8,Friday,10:29,20200925,1029
Horizons Active Ai Global Equity ETF,MIND,2.08,Friday,10:29,20200925,1029
Mogo Inc,MOGO,1.4899,Friday,10:29,20200925,1029
Manulife Fin,MFC,13.65,Friday,10:29,20200925,1029
Mav Beauty Brands Inc,MAV,10.76,Friday,10:29,20200925,1029
Mackenzie Floating Rate Income ETF,MFT,13.27,Friday,10:29,20200925,1029
Nexa Resources S.A.,NEXA,5.74,Friday,10:29,20200925,1029
New Millennium Iron Corp,NML,2.3605,Friday,10:29,20200925,1029
Nexj Systems Inc,NXJ,13.5,Friday,10:29,20200925,1029
Nextsource Materials Inc,NEXT,3.38,Friday,10:29,20200925,1029
Neovasc Inc,NVCN,2.0801,Friday,10:29,20200925,1029
Nexgen Energy Ltd,NXE,1.67,Friday,10:29,20200925,1029
Resolute Forest Products Inc,RFP,4.2399,Friday,10:29,20200925,1029
Neptune Wellness Solutions Inc,NEPT,2.1401,Friday,10:29,20200925,1029
Canopy Rivers Inc,RIV,14.26,Friday,10:29,20200925,1029
RBC Target 2021 Corp Bond Index ETF,RQI,10.82,Friday,10:29,20200925,1029
RBC US Banks Yield Index ETF CAD,RUBY,4.7775,Friday,10:29,20200925,1029
New Gold Inc,NGD,1.655,Friday,10:29,20200925,1029
RBC Quant Emrg Mkts Div Leaders ETF,RXD,12.48,Friday,10:29,20200925,1029
RBC Quant Global Infras Leaders ETF,RIG,0.8603,Friday,10:29,20200925,1029
Purpose Intl Dividend Fund ETF,PID,12.46,Friday,10:29,20200925,1029
Sprott Physical Gold Trust CAD,PHYS,14.9,Friday,10:29,20200925,1029
Purpose Multi Strategy Mkt Neutral Fund,PMM,7.69,Friday,10:29,20200925,1029
Powershares 1 To 3 Yr Lad Float Rate ETF,PFL,10.02,Friday,10:29,20200925,1029
CPI Card Group Inc,PMTS,1.99,Friday,10:29,20200925,1029
Platinum Group Metals Ltd,PTM,10.47,Friday,10:29,20200925,1029
Purpose Enhanced Dividend Fund ETF,PDIV,0.06,Friday,10:29,20200925,1029
Pretium Resources Inc,PVG,12.44,Friday,10:29,20200925,1029
Purpose Best Ideas Fund ETF,PBI,5.18,Friday,10:29,20200925,1029
Prairie Provident Resources Inc,PPR,4.43,Friday,10:29,20200925,1029
Peyto Exploration and Dvlpmnt Corp,PEY,13.93,Friday,10:29,20200925,1029
Phx Energy Services Corp,PHX,1.62,Friday,10:29,20200925,1029
Sentry Select Primary Metals Corp,PME,1.4254,Friday,10:29,20200925,1029
Picton Mahoney Multi Strat Alt Fund ETF,PFMS,0.0027,Friday,10:29,20200925,1029
Primo Water Corporation,PRMW,13.76,Friday,10:29,20200925,1029
Americas Silver Corp,USA,5.8,Friday,10:29,20200925,1029
Purpose Diversified Real Asset Fund ETF,PRA,14.46,Friday,10:29,20200925,1029
Trillium Therapeutics Inc,TRIL,13.88,Friday,10:29,20200925,1029
Tecsys Inc J,TCS,6.41,Friday,10:29,20200925,1029
Transatlantic Petroleum Ltd,TNP,7.3,Friday,10:29,20200925,1029
Trisura Group Ltd,TSU,11.95,Friday,10:29,20200925,1029
Turquoise Hill Resources Ltd,TRQ,0.8438,Friday,10:29,20200925,1029
TD S&P TSX Capped Comp Index ETF,TTP,12.0,Friday,10:29,20200925,1029
Village Farms International Inc,VFF,4.74,Friday,10:29,20200925,1029
Trevali Mining Corp,TV,6.1,Friday,10:29,20200925,1029
Vermilion Energy Inc,VET,2.47,Friday,10:29,20200925,1029
Westport Fuel Systems Inc,WPRT,1.5554,Friday,10:29,20200925,1029
CI First Asset US Trendleaders ETF,SID,2.835,Friday,10:29,20200925,1029
Vista Gold Corp,VGZ,1.09,Friday,10:29,20200925,1029
Sandstorm Gold Ltd,SSL,7.47,Friday,10:29,20200925,1029
Scotia Strategic Intl Eqty ETF Portfolio,SINT,1.82,Friday,10:29,20200925,1029
Suncor Energy Inc,SU,12.39,Friday,10:29,20200925,1029
The Second Cup Ltd,SCU,11.03,Friday,10:29,20200925,1029
Stella Jones Inc,SJ,6.01,Friday,10:29,20200925,1029
Silvercorp Metals Inc,SVM,7.16,Friday,10:29,20200925,1029
Tmx Group Limited,X,7.09,Friday,10:29,20200925,1029
Ishares MSCI EAFE Index ETF,XIN,1.72,Friday,10:29,20200925,1029
Global Atomic Corp,GLO,8.96,Friday,10:32,20200925,1032
Geodrill Limited,GEO,10.76,Friday,10:32,20200925,1032
General Moly Inc,GMO,0.117,Friday,10:32,20200925,1032
Galiano Gold Inc,GAU,1.33,Friday,10:32,20200925,1032
Glg Life Tech Corp,GLG,2.52,Friday,10:32,20200925,1032
Gold Standard Ventures Corp,GSV,0.731,Friday,10:32,20200925,1032
Hudbay Minerals Inc,HBM,3.96,Friday,10:32,20200925,1032
Gran Tierra Energy Inc,GTE,0.245,Friday,10:32,20200925,1032
Horizons Active CDN Dividend ETF,HAL,12.45,Friday,10:32,20200925,1032
Goodfellow Inc,GDL,8.38,Friday,10:32,20200925,1032
Accelerate Absolute Return Hdg Fund ETF,HDGE,4.5716,Friday,10:32,20200925,1032
Hexo Corp,HEXO,0.6549,Friday,10:32,20200925,1032
Horizons Active Pref Share ETF,HPR,0.2441,Friday,10:32,20200925,1032
Helix Biopharm,HBP,2.11,Friday,10:32,20200925,1032
Betapro S&P TSX 60 Daily Inverse ETF,HIX,6.39,Friday,10:32,20200925,1032
Horizons Enhanced Income Gold Prod ETF,HEP,12.37,Friday,10:32,20200925,1032
Horizons Active High Yield Bond ETF,HYI,13.95,Friday,10:32,20200925,1032
Dbox Technologies Inc,DBO,7.19,Friday,10:32,20200925,1032
Horizons Resolve Adptv Asset Alloc ETF,HRAA,0.0061,Friday,10:32,20200925,1032
Dividend Select 15 Corp,DS,1.221,Friday,10:32,20200925,1032
Diversified Royalty Corp,DIV,14.65,Friday,10:32,20200925,1032
Brompton Na Financials Dividend ETF,BFIN,7.31,Friday,10:32,20200925,1032
First Trust Indxx Innov Trans Proc ETF,BLCK,1.1,Friday,10:32,20200925,1032
Dynamic Ishares Act Global Fin Ser ETF,DXF,0.68,Friday,10:32,20200925,1032
Desjardins CDN Pref Share ETF,DCP,10.12,Friday,10:32,20200925,1032
Boralex Inc,BLX,12.1,Friday,10:32,20200925,1032
Blackberry Limited,BB,4.715,Friday,10:32,20200925,1032
Bri Chem Corp,BRY,3.065,Friday,10:32,20200925,1032
Baytex Energy Corp,BTE,0.3451,Friday,10:32,20200925,1032
Enerplus Corp,ERF,1.75,Friday,10:32,20200925,1032
Bellus Health Inc,BLU,2.2145,Friday,10:32,20200925,1032
Evolve Active Global Fixed Income ETF,EARN,11.17,Friday,10:32,20200925,1032
Ensign Energy Services Inc,ESI,10.28,Friday,10:32,20200925,1032
Evolve Innovation Index ETF,EDGE,0.5036,Friday,10:32,20200925,1032
Energy Fuels Inc,EFR,11.64,Friday,10:32,20200925,1032
Exemplar Growth and Income Fund ETF,EGIF,12.55,Friday,10:32,20200925,1032
Entree Resources Ltd,ETG,14.41,Friday,10:32,20200925,1032
Equinox Gold Corp,EQX,11.47,Friday,10:32,20200925,1032
Euromax Resources Ltd,EOX,1.37,Friday,10:32,20200925,1032
Electrovaya Inc,EFL,8.76,Friday,10:32,20200925,1032
Andlauer Healthcare Group Inc,AND,9.7,Friday,10:32,20200925,1032
Aimia Inc,AIM,2.0699,Friday,10:32,20200925,1032
Avino Silver and Gold Mines Ltd,ASM,1.0299,Friday,10:32,20200925,1032
Alamos Gold Inc Cls A,AGI,8.63,Friday,10:32,20200925,1032
Aeterna Zentaris Inc,AEZS,0.3403,Friday,10:32,20200925,1032
Acuityads Holdings Inc,AT,2.0,Friday,10:32,20200925,1032
Apollo Healthcare Corp.,AHC,1.38,Friday,10:32,20200925,1032
Atrium Mortgage Investment Corp,AI,2.695,Friday,10:32,20200925,1032
Agjunction Inc,AJX,9.33,Friday,10:32,20200925,1032
Aurora Cannabis Inc,ACB,5.01,Friday,10:32,20200925,1032
Aphria Inc,APHA,4.2299,Friday,10:32,20200925,1032
Argonaut Gold Inc,AR,3.125,Friday,10:32,20200925,1032
Imperial Metals Corp,III,2.06,Friday,10:32,20200925,1032
Alexco Resource Corp,AXU,2.6210000000000004,Friday,10:32,20200925,1032
Auryn Resources Inc,AUG,1.94,Friday,10:32,20200925,1032
Anglo Pacific Group Plc,APY,10.34,Friday,10:32,20200925,1032
Intellipharmaceutics International Inc,IPCI,0.2106,Friday,10:32,20200925,1032
CI First Asset European Bank ETF,FHB,14.48,Friday,10:32,20200925,1032
Industrial Alliance Ins & Fin Srv Inc,IAG,3.77,Friday,10:32,20200925,1032
Imv Inc.,IMV,4.62,Friday,10:32,20200925,1032
Imperial Oil,IMO,12.3,Friday,10:32,20200925,1032
Franklin Libertyqt Intl Eqt Index ETF,FLDM,7.12,Friday,10:32,20200925,1032
CI First Asset Shrt Term Govt Bond Indx,FGB,2.241,Friday,10:32,20200925,1032
Intertape Polymer,ITP,0.4889,Friday,10:32,20200925,1032
Fortune Mnrl J,FT,6.8,Friday,10:32,20200925,1032
First Mining Gold Corp,FF,11.09,Friday,10:32,20200925,1032
Cameco Corp,CCO,0.95,Friday,10:32,20200925,1032
Ishares 1-10 Yr Laddered Corp Bond ETF,CBH,8.77,Friday,10:32,20200925,1032
Chesswood Group Limited,CHW,7.78,Friday,10:32,20200925,1032
Clearwater Seafoods Incorporated,CLR,12.47,Friday,10:32,20200925,1032
BMO Global Communications Index ETF,COMM,8.42,Friday,10:32,20200925,1032
Evolve Automobile Innovation Idx Hgd ETF,CARS,7.52,Friday,10:32,20200925,1032
CI Financial Corp,CIX,13.62,Friday,10:32,20200925,1032
Cae Inc,CAE,13.95,Friday,10:32,20200925,1032
Canarc Res J,CCM,2.0,Friday,10:32,20200925,1032
CIBC Global Growth ETF,CGLO,4.5,Friday,10:32,20200925,1032
CI Marret Alternative Enhanced Yield ETF,CMEY,0.0001,Friday,10:32,20200925,1032
Ishares 1-5Yr Laddered Corp Bond ETF,CBO,13.3,Friday,10:32,20200925,1032
Capstone Mining Corp,CS,9.4,Friday,10:32,20200925,1032
CI Global Real Asset Private Pool ETF,CGRA,0.0036,Friday,10:32,20200925,1032
Ishares 1-5 Yr Ladder Govt Bond ETF,CLF,5.77,Friday,10:32,20200925,1032
Celestica Inc Sv,CLS,6.9,Friday,10:32,20200925,1032
Champion Iron Limited,CIA,5.34,Friday,10:32,20200925,1032
Cenovus Energy Inc,CVE,3.915,Friday,10:32,20200925,1032
Keyera Corp,KEY,11.52,Friday,10:32,20200925,1032
Lithium Americas Corp,LAC,7.82,Friday,10:32,20200925,1032
Just Energy Group Inc,JE,0.5733,Friday,10:32,20200925,1032
Cronos Group Inc,CRON,5.05,Friday,10:32,20200925,1032
Obsidian Energy Ltd,OBE,0.163,Friday,10:32,20200925,1032
Crescent Point Energy Corp,CPG,1.2487,Friday,10:32,20200925,1032
Ishares Global Monthly Dividend ETF,CYH,4.09,Friday,10:32,20200925,1032
Evolve Global Healthcare Enhance Yld ETF,LIFE,3.935,Friday,10:32,20200925,1032
Osisko Gold Royalties Ltd,OR,11.55,Friday,10:32,20200925,1032
Organigram Holdings Inc,OGI,1.06,Friday,10:32,20200925,1032
Magna International Inc,MG,3.84,Friday,10:32,20200925,1032
Mav Beauty Brands Inc,MAV,10.76,Friday,10:32,20200925,1032
Mcewen Mining Inc,MUX,0.9947,Friday,10:32,20200925,1032
Mackenzie Max Dvrs US Index ETF,MUS,12.54,Friday,10:32,20200925,1032
Quarterhill Inc,QTRH,1.2,Friday,10:32,20200925,1032
Ovintiv Inc,OVV,8.66,Friday,10:32,20200925,1032
Mullen Group Ltd,MTL,1.49,Friday,10:32,20200925,1032
Methanex Corp,MX,13.35,Friday,10:32,20200925,1032
Excelsior Mining Corp,MIN,3.7632,Friday,10:32,20200925,1032
Mackenzie Floating Rate Income ETF,MFT,13.27,Friday,10:32,20200925,1032
Manulife Fin,MFC,13.6,Friday,10:32,20200925,1032
Medicenna Therapeutics Corp,MDNA,3.88,Friday,10:32,20200925,1032
Horizons Active Ai Global Equity ETF,MIND,2.08,Friday,10:32,20200925,1032
Nextsource Materials Inc,NEXT,3.33,Friday,10:32,20200925,1032
Mogo Inc,MOGO,1.4899,Friday,10:32,20200925,1032
Nexj Systems Inc,NXJ,13.5,Friday,10:32,20200925,1032
Neovasc Inc,NVCN,2.09,Friday,10:32,20200925,1032
Neptune Wellness Solutions Inc,NEPT,2.145,Friday,10:32,20200925,1032
Nexa Resources S.A.,NEXA,5.68,Friday,10:32,20200925,1032
Nexgen Energy Ltd,NXE,1.67,Friday,10:32,20200925,1032
New Millennium Iron Corp,NML,2.3605,Friday,10:32,20200925,1032
New Gold Inc,NGD,1.6468,Friday,10:32,20200925,1032
RBC Target 2021 Corp Bond Index ETF,RQI,10.73,Friday,10:32,20200925,1032
RBC US Banks Yield Index ETF CAD,RUBY,4.7775,Friday,10:32,20200925,1032
Canopy Rivers Inc,RIV,14.26,Friday,10:32,20200925,1032
RBC Quant Emrg Mkts Div Leaders ETF,RXD,12.48,Friday,10:32,20200925,1032
RBC Quant Global Infras Leaders ETF,RIG,0.8439,Friday,10:33,20200925,1032
Resolute Forest Products Inc,RFP,4.2399,Friday,10:33,20200925,1032
Purpose Intl Dividend Fund ETF,PID,12.47,Friday,10:33,20200925,1032
Powershares 1 To 3 Yr Lad Float Rate ETF,PFL,10.02,Friday,10:33,20200925,1032
Purpose Multi Strategy Mkt Neutral Fund,PMM,7.69,Friday,10:33,20200925,1032
Platinum Group Metals Ltd,PTM,10.47,Friday,10:33,20200925,1032
Purpose Enhanced Dividend Fund ETF,PDIV,0.06,Friday,10:33,20200925,1032
CPI Card Group Inc,PMTS,1.99,Friday,10:33,20200925,1032
Sprott Physical Gold Trust CAD,PHYS,14.87,Friday,10:33,20200925,1032
Prairie Provident Resources Inc,PPR,4.43,Friday,10:33,20200925,1032
Picton Mahoney Multi Strat Alt Fund ETF,PFMS,0.003,Friday,10:33,20200925,1032
Purpose Best Ideas Fund ETF,PBI,5.18,Friday,10:33,20200925,1032
Pretium Resources Inc,PVG,12.4,Friday,10:33,20200925,1032
Phx Energy Services Corp,PHX,1.64,Friday,10:33,20200925,1032
Peyto Exploration and Dvlpmnt Corp,PEY,13.95,Friday,10:33,20200925,1032
Trisura Group Ltd,TSU,11.91,Friday,10:33,20200925,1032
Americas Silver Corp,USA,5.79,Friday,10:33,20200925,1032
Sentry Select Primary Metals Corp,PME,1.4254,Friday,10:33,20200925,1032
Purpose Diversified Real Asset Fund ETF,PRA,14.41,Friday,10:33,20200925,1032
Transatlantic Petroleum Ltd,TNP,7.3,Friday,10:33,20200925,1032
Primo Water Corporation,PRMW,13.73,Friday,10:33,20200925,1032
Trillium Therapeutics Inc,TRIL,13.83,Friday,10:33,20200925,1032
TD S&P TSX Capped Comp Index ETF,TTP,12.0,Friday,10:33,20200925,1032
Tecsys Inc J,TCS,6.42,Friday,10:33,20200925,1032
Vermilion Energy Inc,VET,2.47,Friday,10:33,20200925,1032
Turquoise Hill Resources Ltd,TRQ,0.8442,Friday,10:33,20200925,1032
Trevali Mining Corp,TV,6.09,Friday,10:33,20200925,1032
The Second Cup Ltd,SCU,11.03,Friday,10:33,20200925,1032
Village Farms International Inc,VFF,4.74,Friday,10:33,20200925,1032
Vista Gold Corp,VGZ,1.09,Friday,10:33,20200925,1032
Scotia Strategic Intl Eqty ETF Portfolio,SINT,1.82,Friday,10:33,20200925,1032
Silvercorp Metals Inc,SVM,7.12,Friday,10:33,20200925,1032
Stella Jones Inc,SJ,6.01,Friday,10:33,20200925,1032
Sandstorm Gold Ltd,SSL,7.45,Friday,10:33,20200925,1032
Westport Fuel Systems Inc,WPRT,1.555,Friday,10:33,20200925,1032
Suncor Energy Inc,SU,12.37,Friday,10:33,20200925,1032
CI First Asset US Trendleaders ETF,SID,2.82,Friday,10:33,20200925,1032
Tmx Group Limited,X,7.07,Friday,10:33,20200925,1032
Ishares MSCI EAFE Index ETF,XIN,1.71,Friday,10:33,20200925,1032
Global Atomic Corp,GLO,8.96,Friday,10:36,20200925,1035
Gold Standard Ventures Corp,GSV,0.7301,Friday,10:36,20200925,1035
Galiano Gold Inc,GAU,1.34,Friday,10:36,20200925,1035
Goodfellow Inc,GDL,8.38,Friday,10:36,20200925,1035
General Moly Inc,GMO,0.11699999999999999,Friday,10:36,20200925,1035
Geodrill Limited,GEO,10.73,Friday,10:36,20200925,1035
Glg Life Tech Corp,GLG,2.52,Friday,10:36,20200925,1035
Gran Tierra Energy Inc,GTE,0.244,Friday,10:36,20200925,1035
Horizons Active CDN Dividend ETF,HAL,12.44,Friday,10:36,20200925,1035
Hudbay Minerals Inc,HBM,3.96,Friday,10:36,20200925,1035
Horizons Enhanced Income Gold Prod ETF,HEP,12.32,Friday,10:36,20200925,1035
Betapro S&P TSX 60 Daily Inverse ETF,HIX,6.37,Friday,10:36,20200925,1035
Accelerate Absolute Return Hdg Fund ETF,HDGE,4.59,Friday,10:36,20200925,1035
Helix Biopharm,HBP,2.09,Friday,10:36,20200925,1035
Horizons Resolve Adptv Asset Alloc ETF,HRAA,0.0061,Friday,10:36,20200925,1035
Hexo Corp,HEXO,0.6543,Friday,10:36,20200925,1035
Horizons Active Pref Share ETF,HPR,0.242,Friday,10:36,20200925,1035
Horizons Active High Yield Bond ETF,HYI,13.95,Friday,10:36,20200925,1035
Diversified Royalty Corp,DIV,14.65,Friday,10:36,20200925,1035
Brompton Na Financials Dividend ETF,BFIN,7.31,Friday,10:36,20200925,1035
Dividend Select 15 Corp,DS,1.23,Friday,10:36,20200925,1035
Dynamic Ishares Act Global Fin Ser ETF,DXF,0.68,Friday,10:36,20200925,1035
Desjardins CDN Pref Share ETF,DCP,10.19,Friday,10:36,20200925,1035
First Trust Indxx Innov Trans Proc ETF,BLCK,1.1,Friday,10:36,20200925,1035
Blackberry Limited,BB,4.715,Friday,10:36,20200925,1035
Dbox Technologies Inc,DBO,7.19,Friday,10:36,20200925,1035
Bellus Health Inc,BLU,2.215,Friday,10:36,20200925,1035
Boralex Inc,BLX,12.1,Friday,10:36,20200925,1035
Ensign Energy Services Inc,ESI,10.28,Friday,10:36,20200925,1035
Bri Chem Corp,BRY,3.07,Friday,10:36,20200925,1035
Enerplus Corp,ERF,1.7588,Friday,10:36,20200925,1035
Evolve Innovation Index ETF,EDGE,0.5036,Friday,10:36,20200925,1035
Entree Resources Ltd,ETG,14.43,Friday,10:36,20200925,1035
Electrovaya Inc,EFL,8.76,Friday,10:36,20200925,1035
Baytex Energy Corp,BTE,0.3467,Friday,10:36,20200925,1035
Evolve Active Global Fixed Income ETF,EARN,11.17,Friday,10:36,20200925,1035
Equinox Gold Corp,EQX,11.49,Friday,10:36,20200925,1035
Exemplar Growth and Income Fund ETF,EGIF,12.55,Friday,10:36,20200925,1035
Euromax Resources Ltd,EOX,1.37,Friday,10:36,20200925,1035
Aeterna Zentaris Inc,AEZS,0.33799999999999997,Friday,10:36,20200925,1035
Energy Fuels Inc,EFR,11.64,Friday,10:36,20200925,1035
Alamos Gold Inc Cls A,AGI,8.65,Friday,10:36,20200925,1035
Andlauer Healthcare Group Inc,AND,9.7,Friday,10:36,20200925,1035
Argonaut Gold Inc,AR,3.15,Friday,10:36,20200925,1035
Aimia Inc,AIM,2.065,Friday,10:36,20200925,1035
Aurora Cannabis Inc,ACB,5.01,Friday,10:36,20200925,1035
Avino Silver and Gold Mines Ltd,ASM,1.03,Friday,10:36,20200925,1035
Apollo Healthcare Corp.,AHC,1.38,Friday,10:36,20200925,1035
Acuityads Holdings Inc,AT,2.0,Friday,10:36,20200925,1035
Aphria Inc,APHA,4.225,Friday,10:36,20200925,1035
Atrium Mortgage Investment Corp,AI,2.695,Friday,10:36,20200925,1035
Agjunction Inc,AJX,9.33,Friday,10:36,20200925,1035
Auryn Resources Inc,AUG,1.94,Friday,10:36,20200925,1035
Anglo Pacific Group Plc,APY,10.34,Friday,10:36,20200925,1035
Imperial Metals Corp,III,2.06,Friday,10:36,20200925,1035
Alexco Resource Corp,AXU,2.61,Friday,10:36,20200925,1035
Intertape Polymer,ITP,0.4889,Friday,10:36,20200925,1035
Intellipharmaceutics International Inc,IPCI,0.2106,Friday,10:36,20200925,1035
Franklin Libertyqt Intl Eqt Index ETF,FLDM,7.08,Friday,10:36,20200925,1035
Imv Inc.,IMV,4.62,Friday,10:36,20200925,1035
CI First Asset Shrt Term Govt Bond Indx,FGB,2.241,Friday,10:36,20200925,1035
Industrial Alliance Ins & Fin Srv Inc,IAG,3.7706,Friday,10:36,20200925,1035
Imperial Oil,IMO,12.32,Friday,10:36,20200925,1035
Ishares 1-10 Yr Laddered Corp Bond ETF,CBH,8.77,Friday,10:36,20200925,1035
Fortune Mnrl J,FT,6.8,Friday,10:36,20200925,1035
First Mining Gold Corp,FF,11.04,Friday,10:36,20200925,1035
CI First Asset European Bank ETF,FHB,14.47,Friday,10:36,20200925,1035
Evolve Automobile Innovation Idx Hgd ETF,CARS,7.5,Friday,10:36,20200925,1035
Cameco Corp,CCO,0.9499,Friday,10:36,20200925,1035
CI Financial Corp,CIX,13.9,Friday,10:36,20200925,1035
CIBC Global Growth ETF,CGLO,4.5,Friday,10:36,20200925,1035
Capstone Mining Corp,CS,9.4,Friday,10:36,20200925,1035
Cae Inc,CAE,13.99,Friday,10:36,20200925,1035
BMO Global Communications Index ETF,COMM,8.36,Friday,10:36,20200925,1035
Ishares 1-5Yr Laddered Corp Bond ETF,CBO,13.3,Friday,10:36,20200925,1035
Clearwater Seafoods Incorporated,CLR,12.51,Friday,10:36,20200925,1035
Chesswood Group Limited,CHW,7.79,Friday,10:36,20200925,1035
CI Marret Alternative Enhanced Yield ETF,CMEY,0.0001,Friday,10:36,20200925,1035
CI Global Real Asset Private Pool ETF,CGRA,0.0036,Friday,10:36,20200925,1035
Canarc Res J,CCM,2.0,Friday,10:36,20200925,1035
Champion Iron Limited,CIA,5.34,Friday,10:36,20200925,1035
Celestica Inc Sv,CLS,6.88,Friday,10:36,20200925,1035
Crescent Point Energy Corp,CPG,1.25,Friday,10:36,20200925,1035
Ishares 1-5 Yr Ladder Govt Bond ETF,CLF,5.75,Friday,10:36,20200925,1035
Ishares Global Monthly Dividend ETF,CYH,4.1,Friday,10:36,20200925,1035
Cenovus Energy Inc,CVE,3.925,Friday,10:36,20200925,1035
Lithium Americas Corp,LAC,7.76,Friday,10:36,20200925,1035
Keyera Corp,KEY,11.54,Friday,10:36,20200925,1035
Just Energy Group Inc,JE,0.565,Friday,10:36,20200925,1035
Cronos Group Inc,CRON,5.02,Friday,10:36,20200925,1035
Osisko Gold Royalties Ltd,OR,11.55,Friday,10:36,20200925,1035
Evolve Global Healthcare Enhance Yld ETF,LIFE,3.935,Friday,10:36,20200925,1035
Obsidian Energy Ltd,OBE,0.163,Friday,10:36,20200925,1035
Ovintiv Inc,OVV,8.65,Friday,10:36,20200925,1035
Mullen Group Ltd,MTL,1.49,Friday,10:36,20200925,1035
Organigram Holdings Inc,OGI,1.0557,Friday,10:36,20200925,1035
Methanex Corp,MX,13.33,Friday,10:36,20200925,1035
Quarterhill Inc,QTRH,1.2,Friday,10:36,20200925,1035
Excelsior Mining Corp,MIN,3.7632,Friday,10:36,20200925,1035
Magna International Inc,MG,3.83,Friday,10:36,20200925,1035
Mav Beauty Brands Inc,MAV,10.76,Friday,10:36,20200925,1035
Mackenzie Max Dvrs US Index ETF,MUS,12.54,Friday,10:36,20200925,1035
Mcewen Mining Inc,MUX,0.991,Friday,10:36,20200925,1035
